skill,reader,adapter,modelname,timestamp,answer,data_id,dataset,question,context,answer_dataset
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:52.526718, Lee Phillips,9d78af6e54f2efa7e9c5e8442878e8763a0688f8,quoref,What is the full name of the person whose job is complicated by an eccentric director?,Film publicist Lee Phillips is tasked with promoting a film featuring a husband-wife actin,"{'answer_start': [15], 'text': ['Lee Phillips']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:53.209432, Gwen,97609ae9242fe753bf684b2d73191b91593bf9e3,quoref,What is the first name of the person who lives with their co-star?,Film publicist Lee Phillips is tasked with promoting a film featuring a husband-wife actin,"{'answer_start': [512], 'text': ['Gwen']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:53.850169, Eddie,4b63ae58db751efbdeaca7ca5eb11312421f572a,quoref,What is the first name of the person whose actions lead to a restraining order against them?,Film publicist Lee Phillips is tasked with promoting a film featuring a husband-wife actin,"{'answer_start': [611], 'text': ['Eddie']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:54.503704,,194a337cc2d418159151107a9f47dff3397e488a,quoref,What is the first name of the person who wants to serve divorce papers?,Film publicist Lee Phillips is tasked with promoting a film featuring a husband-wife actin,"{'answer_start': [961], 'text': ['Gwen']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:55.288470," William Thatcher,",5a775609816a7a1501f370264b5100d044f9d0ac,quoref,Who would have been able to win the tournament with one more round?,"At a jousting tournament in 14th-century Europe, young squires William Thatcher, Roland, a","{'answer_start': [125], 'text': ['Sir Ector']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:56.040858," William Thatcher,",f5ff611308d8514368619ec20739b2e131a738f4,quoref,Which people encounter Geoffrey Chaucer?,"At a jousting tournament in 14th-century Europe, young squires William Thatcher, Roland, a","{'answer_start': [425, 436, 488], 'text': ['Roland', 'Wat', 'William']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:56.857501," William Thatcher,",05b0e71cb1c51b9b229425a931adc6ca4495d195,quoref,Who is asked to releaser a debtor?,"At a jousting tournament in 14th-century Europe, young squires William Thatcher, Roland, a","{'answer_start': [854, 877], 'text': ['Simon the Summoner', 'Peter the Pardoner']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:57.679870,,77861de81de2d4f88d0f78cbdfeb7c2603c2e7be,quoref,Who faces Sir Thomas Colville in a joust?,"At a jousting tournament in 14th-century Europe, young squires William Thatcher, Roland, a","{'answer_start': [1285], 'text': ['William']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:58.635735,houses of the living,3e76c63e9e31e6da029e59f96e85b92b3bfc60cf,quoref,"What did archaelogists believe the small, circular buildings that were 3.75 metres in diameter were called?","At the time of the site's discovery, there was no was apparent barrow, in part because the","{'answer_start': [2032], 'text': ['houses of the living']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:27:59.535636," a small family group"".",9ef0209167e86c44131eb3a0b43f7c6c2f54087e,quoref,"What type of group of people, and how large, were believed to live in the buildings that were 18 metres long and 8 metres wide?","At the time of the site's discovery, there was no was apparent barrow, in part because the","{'answer_start': [1702], 'text': ['small family group']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:00.418056,Structure 4806,3cc2962ba70157c621f1a3b1654396785b6d5059,quoref,What was the name given to the building that was dated as being used between 4110-3820 and 3780-3530 calibrated BCE?,"At the time of the site's discovery, there was no was apparent barrow, in part because the","{'answer_start': [1233], 'text': ['Structure 4806']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:01.318539, Evans,0a04e6289897336b17204d8aa0d540301d04c053,quoref,"What is the last name of the person who noted ""when we remember the unrecorded destruction wrought throughout the centuries upon this interesting and isolated megalithic necropolis?",A brief article mentioning the discovery appeared in the Maidstone Journal on 4 July 1822;,"{'answer_start': [984], 'text': ['Evans']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:02.193227, Ashbee,eefe6a51f49c0dd87658ae3ffce19f63cb8fcc33,quoref,"Who noted that the destruction of prehistoric monuments during this ""age of agricultural development"" would have been quite commonplace?",A brief article mentioning the discovery appeared in the Maidstone Journal on 4 July 1822;,"{'answer_start': [1374], 'text': ['Ashbee']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:03.340279, Crawford,d0a4d00d8639df49c88d22e5710442dd04591b78,quoref,What is the last name of the man who included the location of the Smythe's Megalith in his 1924 Ordnance Survey guide?,A brief article mentioning the discovery appeared in the Maidstone Journal on 4 July 1822;,"{'answer_start': [1881], 'text': ['Crawford']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:04.378514, Edward Seward,c395bdb4ccf3348d8143f454c1630a75d0de31a9,quoref,Who is Bob's father?,Nurse Laura Mattson and World War I military pilot Lt. Geoffrey Aiken fall in love after o,"{'answer_start': [55], 'text': ['Geoffrey Aiken']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:05.364184, Bob,aec53f7d7209d30931242226c4fbbe5dd0177899,quoref,What person is headed to Eurasia when the U.S. ambassodor is assasignated?,Nurse Laura Mattson and World War I military pilot Lt. Geoffrey Aiken fall in love after o,"{'answer_start': [308], 'text': ['Edward Seward']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:06.289288," Edward Seward,",ceb1aadd5c6e6a337c2ce76a71744ec96da481eb,quoref,What is the full name of the person that did not want Laura to speak at the peace rally?,Nurse Laura Mattson and World War I military pilot Lt. Geoffrey Aiken fall in love after o,"{'answer_start': [308], 'text': ['Edward Seward']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:07.125483, his son,a57e69f9e89e998119a08156d767044fcc9dbfd4,quoref,Who is told they have no right to sully the Seward name?,Nurse Laura Mattson and World War I military pilot Lt. Geoffrey Aiken fall in love after o,"{'answer_start': [432], 'text': ['Bob']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:08.045893, Edward Seward,4e9314b47ae283071545094cd830c1c097ae267d,quoref,What is the name of Bob's father?,Nurse Laura Mattson and World War I military pilot Lt. Geoffrey Aiken fall in love after o,"{'answer_start': [55], 'text': ['Geoffrey Aiken']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:08.941899, Eurasia,aa2046096cc2ca66f43e8a1f3293e418f4fa0f74,quoref,What country was demanding a formal apology?,Nurse Laura Mattson and World War I military pilot Lt. Geoffrey Aiken fall in love after o,"{'answer_start': [970], 'text': ['U.S']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:09.936611, Order of the Livonian Brothers of the Sword,6875fa54c09f92aa9c16fe564c2d4da221f81da0,quoref,What is the full name of the group that posed a great danger to the Lithuanian territories and waged a number of successful campaigns?,The Balts were largely driven to unite by external threats from aggressive German religiou,"{'answer_start': [113], 'text': ['Order of the Livonian Brothers of the Sword']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:10.894925, Order of the Livonian Brothers of the Sword,6368e34efb6eade39770077782348fbe9654a4c3,quoref,What is the full name of the group whose defeat at the Battle of Saule in 1236 halted progress?,The Balts were largely driven to unite by external threats from aggressive German religiou,"{'answer_start': [113], 'text': ['Order of the Livonian Brothers of the Sword']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:11.830203, Order of the Livonian Brothers of the Sword,b76ffe77e6d79ecd521cbe9b6c1d2a17b734d314,quoref,What is the full name of the group that almost collapsed after its defeat at the Battle of Saule in 1236?,The Balts were largely driven to unite by external threats from aggressive German religiou,"{'answer_start': [113], 'text': ['Order of the Livonian Brothers of the Sword']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:12.713075, Order of the Livonian Brothers of the Sword,cc973d26db6a383df372f6816528110635851542,quoref,What is the full name of the group that merged into the Teutonic Knights?,The Balts were largely driven to unite by external threats from aggressive German religiou,"{'answer_start': [113], 'text': ['Order of the Livonian Brothers of the Sword']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:13.594506, Teutonic Knights,00bb28efd7f31b97fdbfc872d1388cd5c99f781d,quoref,"What is the full name of the group who, from 1283, was better positioned to threaten the young Lithuanian state from the west?",The Balts were largely driven to unite by external threats from aggressive German religiou,"{'answer_start': [642], 'text': ['Teutonic Knights']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:14.499707, Ruthenian,e41e175f4947cde8a5c5f4571fef0cc1ab385e42,quoref,What is the name of the specific lands whose plundering was achieved through temporary alliances among Lithuanian dukes that often sufficed for military ventures?,The Balts were largely driven to unite by external threats from aggressive German religiou,"{'answer_start': [2033], 'text': ['Ruthenian lands']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:15.409574, Treniota,04d13a883737514111290653a2961a723a92bc33,quoref,What is thename of the person that fought successful battles but did not manage to spark a coalition of Baltic forces against the Order?,"As promised, Mindaugas and his wife Morta were crowned at some time during the summer of 1","{'answer_start': [1494], 'text': ['Treniota']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:16.310491," Treniota,",031ac463c04c402ecc933b6e2eb4274e6f428949,quoref,What is the name of the uncle of the man who led an army to Cēsis and battled Masovia?,"As promised, Mindaugas and his wife Morta were crowned at some time during the summer of 1","{'answer_start': [13], 'text': ['Mindaugas']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:17.211177," Treniota,",5670a6d9fd906303a448be6a337de3a218c07b5d,quoref,What is the name of the man who's nephew led an army to Cēsis?,"As promised, Mindaugas and his wife Morta were crowned at some time during the summer of 1","{'answer_start': [1179], 'text': ['Mindaugas']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:18.234860,<s>,0e5c3024bd5da08fd7e493ac50106dbe6ad62a51,quoref,What are the names of the children of the man who broke peace with the order?,"As promised, Mindaugas and his wife Morta were crowned at some time during the summer of 1","{'answer_start': [2213, 2224], 'text': ['Ruklys', 'Rupeikis']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:19.253499,,d86894a491f3e386fe8efb689a1ccadb0c1ceda5,quoref,"After the wife of the man who was crowned in 1253, who's wife did he want to marry?","As promised, Mindaugas and his wife Morta were crowned at some time during the summer of 1","{'answer_start': [2100], 'text': ['Daumantas']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:20.288253,<s>,a53241fb804f7bb3928d73cfa923d93fa26837fe,quoref,What is the names of the children of the person who was assassinated by his nephew?,"As promised, Mindaugas and his wife Morta were crowned at some time during the summer of 1","{'answer_start': [2213, 2224], 'text': ['Ruklys', 'Rupeikis']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:21.130041, Daumantas,9444e401420e83fa0d344fa342588d8ae6285716,quoref,What was the full name of the person that was attacked in 1285?,There is considerable uncertainty about the identities of the Grand Dukes of Lithuania bet,"{'answer_start': [402], 'text': ['Bishop of Tver']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:21.944589, Bishop of Tver,8d9519566c7b4cd69ede4f5348d6cff2f517c073,quoref,What did Butiegeidis attack?,There is considerable uncertainty about the identities of the Grand Dukes of Lithuania bet,"{'answer_start': [691], 'text': ['Sambia']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:22.700633, Pukuveras),11baa820963190f8f41924041544812092c5eccc,quoref,What is the alias of the person that inherited the crown from Butigeidis?,There is considerable uncertainty about the identities of the Grand Dukes of Lithuania bet,"{'answer_start': [941], 'text': ['Pukuveras']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:23.458730,<s>,b16541be6c46170c515828f51ee5fdc03884fe34,quoref,What was the name of Lithanian's leader after Butvydas?,There is considerable uncertainty about the identities of the Grand Dukes of Lithuania bet,"{'answer_start': [1182], 'text': ['Vytenis']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:24.241505, Santo.,8a90c6fe2e4b1c3d11f946087c3439be927dee50,quoref,What is the last name of the person who is being indicted?,"Ex special forces mercenary and now hardened criminal Vic, (Michael Lazar) lives in a worl","{'answer_start': [434], 'text': ['Santo']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:25.076919, Cho,3824fe48fdef406863a2a1e1e283b3c4f03ade8a,quoref,Q: What are the names of the people who want to take out Santo and Ray?,"Ex special forces mercenary and now hardened criminal Vic, (Michael Lazar) lives in a worl","{'answer_start': [1310, 1331], 'text': ['Cho', 'Butch']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:25.824058,,ab0ed433d269094c07d6055e75233ed0db912115,quoref,What is the full name of the person that the cult member that the LAPD is interested in work for?,"LAPD Sergeant Joe Friday's nephew and namesake, whose anachronistic views reflect those of","{'answer_start': [482], 'text': ['Jerry Caesar']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:26.594168," Connie Swail,",139b23e567657fefff774b5f5e6eac06fb073b9b,quoref,What is the full name of the cult sacrifice that the LAPD rescue?,"LAPD Sergeant Joe Friday's nephew and namesake, whose anachronistic views reflect those of","{'answer_start': [1040], 'text': ['Connie Swail']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:27.431793," Emil Muzz,",b14765b48f5d446bf1c4db59beed68411eb0c3d1,quoref,What is the full name of the person in the cult that works for the publisher of Bait magazine?,"LAPD Sergeant Joe Friday's nephew and namesake, whose anachronistic views reflect those of","{'answer_start': [719], 'text': ['Emil Muzz']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:28.275169, Kirkpatrick(,7a266aa91270f42d260d9216a462fc296f9cadee,quoref,What is the last name of the person that visits the cult site with the person that removes Friday and Streebek from the case?,"LAPD Sergeant Joe Friday's nephew and namesake, whose anachronistic views reflect those of","{'answer_start': [1232], 'text': ['Gannon']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:29.106568, Caesar.,ee99e0c4ec13602ddd6d72a29aad74676b230498,quoref,What is the last name of the person that owns the business that the Reverend is trying to bring down?,"LAPD Sergeant Joe Friday's nephew and namesake, whose anachronistic views reflect those of","{'answer_start': [488], 'text': ['Caesar']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:29.923442,,b029c48740a760e9c4aee09817c0d936246ec381,quoref,What are the last names of the people that the cult member reveals the ceremony to?,"LAPD Sergeant Joe Friday's nephew and namesake, whose anachronistic views reflect those of","{'answer_start': [18, 177], 'text': ['Friday', 'Streebek']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:30.627763, Costard,9ea26e7f77992d87bfe7ac5e1e7a286383dfa1ea,quoref,Who frames the sailor?,"American sailor David Martens, on shore leave in England, visits his brother Jack's grave.","{'answer_start': [526], 'text': ['Costard']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:31.324586, Beauchamp,281a02601b56614fa85e9fe47f4bcb749e0aca2c,quoref,Who tries to murder the sailor?,"American sailor David Martens, on shore leave in England, visits his brother Jack's grave.","{'answer_start': [759, 773], 'text': ['Beauchamp', 'Costard']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:32.045403," Kingsley Beauchamp and financial backer Madame Dupont own the company where Sally and Diana are employed. Expensive jewels are to be worn by Diana when she models a new dress, but Beauchamp hires two men, Costard and Podd, to break into a safe after hours and steal the gems.
Diana stumbles on the robbery and Costard kills her. He knocks David unconscious and decides to frame him for the theft, crashing a car with David inside, reporting it stolen and placing a ruby bracelet in David's pocket.
While the police make David a prime suspect, Beauchamp and Costard dispose of Diana's body and the diamonds. They decide to murder David after he suspects them, using gas, but Sally saves him.
Diana's body is found in a river. David goes to Beauchamp's home and discovers the missing dress worn by Diana. He knows that Beauchamp is about to fly to Amsterdam, so he hurries to the airport. Costard",848a36ba51a3ea7b079359350aa9a8781e17783f,quoref,What three people do the police arrest?,"American sailor David Martens, on shore leave in England, visits his brother Jack's grave.","{'answer_start': [1103, 1148, 1176], 'text': ['Costard', 'Podd', 'Beauchamp']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:32.773513, model,6f931e81f7356b9dff1732884b953700a90ebd9a,quoref,What is the profession of the person killed by Costard?,"American sailor David Martens, on shore leave in England, visits his brother Jack's grave.","{'answer_start': [190], 'text': ['model']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:33.495904," David Martens,",8ccedcedd6cc01ad6cac6e51611daacaa961c007,quoref,What is the full name of the person the fashion designer saves from being killed?,"American sailor David Martens, on shore leave in England, visits his brother Jack's grave.","{'answer_start': [16], 'text': ['David Martens']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:34.435799,<s>,76ce6d1c935b6ca5bed69f060c057b1c546e3ad2,quoref,What roll did Dustin Hoffman have in the film?,"The film was written by Pulitzer Prize winner Ira Berkow, and narrated by actor Dustin Hof","{'answer_start': [62], 'text': ['narrated']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:35.402694," Peter Miller,",3b48fc1b519e097114b07a94dbc71a38a40059ff,quoref,What is the name of the person that was know for The Internationale?,"The film was written by Pulitzer Prize winner Ira Berkow, and narrated by actor Dustin Hof","{'answer_start': [116], 'text': ['Peter Miller']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:36.334611," Peter Miller,",74f6ab3f68820747873a3c1cc3459e40de3f4706,quoref,What is the name of the person that worked on the film because it was about anti-Semitism?,"The film was written by Pulitzer Prize winner Ira Berkow, and narrated by actor Dustin Hof","{'answer_start': [79], 'text': ['Dustin Hoffman']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:37.121180, Harry,58e760727cbcae5ad11251602efed280d5c6c7f2,quoref,What is the first name of the person who intentionally smashes their hand in a trunk?,"In the heyday of vaudeville, on the verge of America's entrance into World War I, two tale","{'answer_start': [311], 'text': ['Harry']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:37.913394, Harry,093558f2a51ecc0a4e5dc621dbf740087c680c53,quoref,What is the first name of the person who entertains front line troops for the YMCA?,"In the heyday of vaudeville, on the verge of America's entrance into World War I, two tale","{'answer_start': [627], 'text': ['Harry']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:38.740727,Sheyann Webb,73baf9c1d680133b38599be45fcca5ff87c3e205,quoref,What is the full name of the person who has a friend named Rachel?,"Sheyann Webb sees Dr. Martin Luther King, Jr. going into Brown Chapel AME Church one day w","{'answer_start': [0], 'text': ['Sheyann Webb']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:39.486412," Selma,",d1d3c8200cd5656d99c96dd04ce680cc20d25d69,quoref,What is the state capital of Alabama?,"Sheyann Webb sees Dr. Martin Luther King, Jr. going into Brown Chapel AME Church one day w","{'answer_start': [1099], 'text': ['Montgomery']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:40.263560, Wallace,ba2c09f4958e40a1f9ecc03b45df4825beac7a5e,quoref,Who is the governor of Alabama in 1965?,"Sheyann Webb sees Dr. Martin Luther King, Jr. going into Brown Chapel AME Church one day w","{'answer_start': [863], 'text': ['Governor Wallace']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:41.271047,jauchzet,62f1a0a43238c2a38b4ae11b313fe8714d9d85e1,quoref,"What is the specific word repeated many times before the phrase is continued, ""vor sein Angesicht""?","The first movement corresponds to the opening movement of a symphony, which is often in so","{'answer_start': [2045], 'text': ['Kommt']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:42.159117, Paul,6342a84ac0c6e54343dd0bce6df9942633da90ab,quoref,"What is the first name of the person who ""sought to moderate Reger's 'uncontrolled invention'?""","In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Ra","{'answer_start': [9], 'text': ['Paul']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:42.996584, Paul,8f3ba3bd7d80163b18bc038fac2b03377ca482b6,quoref,"What was the first name of the person who ""thinned"" the orchestra?","In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Ra","{'answer_start': [9], 'text': ['Paul']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:43.850290, Paul,a341b4e5c9765d7a21d18020ca4c0798e7fb393b,quoref,What is the first name of the person who used the organ only for climaxes?,"In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Ra","{'answer_start': [9], 'text': ['Paul']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:44.751649, Hindemith,74ca1871c225de37a0e95c6f0f2099549d5375f4,quoref,"What is the last name of the person who assigned one theme to a voice, and a simultaneous theme to the orchestra in the double fugue?","In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Ra","{'answer_start': [303], 'text': ['Reger']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:45.632259,"Hanns-Friedrich Kaiser,",9404426040c8e31f33e0104c5f770f8881439ac2,quoref,What is the full name of the person who conducted at the opening of the festival?,"In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Ra","{'answer_start': [1435], 'text': ['Hanns-Friedrich Kaiser']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:46.517908, 2003,a93035cf444fc16748db79e844d07a34382a1d19,quoref,What year was the organ version of the composition conceived for up to 500 singers premiered?,"In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Ra","{'answer_start': [1217], 'text': ['2003']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:47.370396," Michiels,",6811416edf937febe0da262727a9bcf4b7de0a35,quoref,What is the last name of the person who played the organ at the 2003 premiere of the rewritten composition?,"In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Ra","{'answer_start': [1376], 'text': ['Michiels']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:48.262698,"<s>What is the last name of the person that in 2012 performed a new version of the composition that was an ""uncontrolled invention""?</s></s>In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Rathert, Hindemith ""sought to moderate Reger's 'uncontrolled invention'"", while Kirshnit described Reger's original scoring as ""gloriously polychromatic"". Hindemith ""thinned"" the orchestra, especially the horns. In Reger's scoring, the organ reinforced the voices throughout the piece, resulting in a lack of clarity for the polyphonic passages. Hindemith used the organ only for climaxes. In the double fugue, he assigned one theme to a voice, but the other simultaneous theme to the orchestra. Hindemith's approach, which enables more analytical listening, seems justified by Reger's own scoring of later compositions which were more refined and focused. It is probably due to his version that Der 100. Psalm enjoyed continuous presence in concert halls, while other works by Reger were neglected.François Callebout wrote an organ version that was published in 2004 by Dr. J. Butz. Gabriel Dessauer explains in the preface that Reger's work was conceived for oratorio choirs of up to 500 singers at the beginning of the 20th century. The organ version enables smaller choirs to perform the music. This version was premiered in 2003 by the Reger-Chor in St. Bonifatius, Wiesbaden, the parish to which the composer belonged during his studies in Wiesbaden. The organ was played by Ignace Michiels, organist at the St. Salvator Cathedral in Bruges.Hanns-Friedrich Kaiser, KMD (director of church music) in Weiden, where Reger",e65b7f6bb119a7f23670bed2d10ba66d5299946c,quoref,"What is the last name of the person that in 2012 performed a new version of the composition that was an ""uncontrolled invention""?","In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Ra","{'answer_start': [1451], 'text': ['Kaiser']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:49.176910,<s>,fc0deff58041c1c8d590049f0e8e221df721a030,quoref,"What position was held by the person who in 2012 performed a version of the score that was described as ""gloriously polychromatic""?","In 1955, Paul Hindemith revised the work to achieve more clarity. According to Wolfgang Ra","{'answer_start': [1459], 'text': ['KMD']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:49.954030, Prahlada,3a3999be69a880b5859ccefaa9ec967bf10e619b,quoref,Whose father is an evil demon king?,"In the Puranic texts of Hinduism, Narasimha (""man-lion"") a half-lion, half-man incarnation","{'answer_start': [172], 'text': ['Prahlada']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:50.746570, Vishnu,1ece7c322025c0f22c95645c1ac3d6f65f086833,quoref,Who has a human torso and lower body and a lion-like face and claws?,"In the Puranic texts of Hinduism, Narasimha (""man-lion"") a half-lion, half-man incarnation","{'answer_start': [234], 'text': ['Vishnu']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:51.477131, Singh,b1c1b3ed6edd0106aa6e9e304ee5f1ff3a8ec23d,quoref,"What means ""lion people""?","In the Puranic texts of Hinduism, Narasimha (""man-lion"") a half-lion, half-man incarnation","{'answer_start': [955], 'text': ['Sinhalese']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:52.250203,,bf770b85c809383f29992a7d7343fe2105ca0f50,quoref,"What means ""people with lion blood""?","In the Puranic texts of Hinduism, Narasimha (""man-lion"") a half-lion, half-man incarnation","{'answer_start': [955], 'text': ['Sinhalese']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:53.012776, Alejandro,52a4189efa9ab0b80e9e2962bde43597288cd299,quoref,What is the first name of the man that runs the task force with the secretive person?,"In Chandler, Arizona, FBI agents Kate Macer and Reggie Wayne lead a raid on a suspected Me","{'answer_start': [324], 'text': ['Matt']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:53.838371," Mexican Texas,",36bb36dcb4f354650779cdafe9c8e0c8990617ba,quoref,What state did the former governor of Tennessee help create a constitution??,"The Convention of 1833 (April 1–13, 1833), a political gathering of settlers in Mexican Te","{'answer_start': [88], 'text': ['Texas']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:54.675348, Convention of 1833,b50f0d4da9edc5edfdf14358423bab32e5b48cfc,quoref,What was the preceding convention to the one that was presided over by a volatile person?,"The Convention of 1833 (April 1–13, 1833), a political gathering of settlers in Mexican Te","{'answer_start': [118], 'text': ['Convention of 1832']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:55.472379,The Convention of 1833,f957d8c0d17cf0be0f8d1aa118b349deb5b63981,quoref,Where were the petitions created that the man who traveled to Mexico City presented?,"The Convention of 1833 (April 1–13, 1833), a political gathering of settlers in Mexican Te","{'answer_start': [0], 'text': ['The Convention of 1833']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:56.467113, Stephen,3f2fbbaaa9eade6a07f52e759b75a645e376d334,quoref,What is the first name of the person who urged that the federal government be given several months to address the petition?,The previous convention's lack of Tejano representation fostered a perception that only ne,"{'answer_start': [167], 'text': ['Stephen']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:57.449482, Stephen,7a85d997b90f69e1cce97c0d86c71bfcb29f1045,quoref,"What is the first name of the person whose timeframe was endorsed by Tejano leaders, but it did not pacify the Texian settlers?",The previous convention's lack of Tejano representation fostered a perception that only ne,"{'answer_start': [167], 'text': ['Stephen']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:58.438168, Stephen,63059006208da1491365230dfcc3250931a2a4aa,quoref,What is the first name of the person who advised that Texas residents would form their own state government?,The previous convention's lack of Tejano representation fostered a perception that only ne,"{'answer_start': [167], 'text': ['Stephen']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:28:59.439749, James,eb86035d5271cf5b7386fb1786b02c4c3d2dd94f,quoref,What is the first name of the person who was known as an agitator who wanted immediate change?,The previous convention's lack of Tejano representation fostered a perception that only ne,"{'answer_start': [2141], 'text': ['James']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:29:00.458894," James Bowie,",ce2147508c3a58512e37f41bdbe79e06602d8d07,quoref,What is the full name of the delegate elected by people Texas that was son-in-law of Governor Veramendi?,The previous convention's lack of Tejano representation fostered a perception that only ne,"{'answer_start': [2141], 'text': ['James Bowie']}"
span-extraction,roberta-base,quoref,base,2023-01-25 06:29:01.382083,,d35426b68af2649fa438d1f8c51aa3b1efbf9d11,quoref,What is the last name of the person who went to Mexico City alone?,"When the convention adjourned on April 13,  Austin went directly to San Antonio de Béxar t","{'answer_start': [1279], 'text': ['Austin']}"
