skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:18.633281,the land would remain as it used to be,[[ 0.46521395  0.03195345 -0.172916   -0.23277593]],middle7444.txt,race,We can infer that  _  .,"Andrew Holleman, a 12-year-old boy,loved playing in the open land near his home.The land w","['the land would remain as it used to be', 'the open land would be built into a park', 'the neighbors would have to move away', 'Andrew would soon work for the government']",the land would remain as it used to be
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:23.414686,nothing,[[-0.82508093 -1.0424243  -1.0207434  -0.9185896 ]],middle1031.txt,race,An old man died and left his son  _  .,"An old man died and left his son a lot of money. But the son was a foolish young man, and ","['nothing', 'some gold', 'much money', 'only a house']",much money
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:27.892843,short of money,[[ 0.27426016 -0.12561047  0.25708073  0.18512243]],middle1031.txt,race,"When the son was   _  , he went to see Nasreddin.","An old man died and left his son a lot of money. But the son was a foolish young man, and ","['short of money', 'quite poor and sick', 'in trouble', 'quite poor and alone']",quite poor and alone
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:32.650736,he would become rich again,[[ 0.46451658 -0.02948701 -0.05289203  0.13294864]],middle1031.txt,race,The young man was very glad because Nasreddin said that  _  .,"An old man died and left his son a lot of money. But the son was a foolish young man, and ","['he would become rich again', 'he would soon feel much happier', 'he would become clever', 'he would have more friends']",he would soon feel much happier
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:37.380412,would get rich again,[[ 0.01766491 -0.18848431 -0.23920286 -0.04879981]],middle1031.txt,race,.Nasreddin meant the young man  _  .,"An old man died and left his son a lot of money. But the son was a foolish young man, and ","['would get rich again', 'would get used to having nothing', 'would get used to being unhappy', 'would get out of poorness']",would get used to having nothing
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:41.770734,to save each penny,[[-0.51163286 -0.63079315 -0.48523295 -0.6819699 ]],middle1031.txt,race,What this story tells us is  _  .,"An old man died and left his son a lot of money. But the son was a foolish young man, and ","['that money is everything', 'that money makes the mare go', 'to save each penny', 'that misfortune  tests the sincerity of friends']",that misfortune  tests the sincerity of friends
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:46.124805,both A and B,[[2.8124263 3.040664  4.4370008 2.2341392]],middle7961.txt,race,Hundreds of years ago.life was much harder than it is today because  _  .,"Hundreds of years ago, life was much harder than it is today.People didn't have modern mac","['there were not any modern machines', 'there was no modern medicine', 'both A and B', 'there were not many people']",both A and B
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:50.344239,All the above,[[3.661216 3.852215 4.012143 4.796612]],middle7961.txt,race,The most serious kind of pollution is  _  .,"Hundreds of years ago, life was much harder than it is today.People didn't have modern mac","['noise pollution', 'air pollution', 'water pollution', 'All the above']",air pollution
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:55.080507,we can drink water from the polluted rivers and lakes,[[2.5760014 3.0038087 3.1837506 3.0907106]],middle7961.txt,race,From the passage we know that  _  .,"Hundreds of years ago, life was much harder than it is today.People didn't have modern mac","['a few years ago,there was no smog at all', ""today people don't have to talk to each other in a loud voice"", 'we can drink water from the polluted rivers and lakes', 'people are making rules in order to fight pollution']",people are making rules in order to fight pollution
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:31:58.632268,a young man,[[-3.2135105 -3.2638955 -3.0373487 -3.1142461]],middle5310.txt,race,"From the story,we know that Jack is   _  .","My friend,Dick,has a large police dog.Its name is Jack.Every Saturday afternoon,Dick takes","[""Dick's good friend"", 'a large police dog', 'a young man', ""a young man's dog""]",a large police dog
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:01.998773,In the park.,[[-3.7960477 -3.5205183 -3.3855186 -3.47046  ]],middle5310.txt,race,Where does Dick walk his dog every Saturday afternoon?,"My friend,Dick,has a large police dog.Its name is Jack.Every Saturday afternoon,Dick takes","['In his room.', 'In the street.', 'In the park.', 'In the field.']",In the park.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:05.526807,a young man came to visit Dick that afternoon,[[-0.7882949 -0.6354805 -1.3223487 -1.2583978]],middle5310.txt,race,Jack became very worried one afternoon because   _  .,"My friend,Dick,has a large police dog.Its name is Jack.Every Saturday afternoon,Dick takes","[""Dick couldn't take him out for a walk at the usual time"", 'a young man came to visit Dick that afternoon', 'Dick walked around his room several times', ""he couldn't find the young man's hat""]",Dick couldn't take him out for a walk at the usual time
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:09.113586,Try to make the man laugh.,[[3.5317554 3.433231  3.122278  3.4050956]],middle5310.txt,race,Why did Jack sit down again in front of the man with the hat in his mouth?,"My friend,Dick,has a large police dog.Its name is Jack.Every Saturday afternoon,Dick takes","['Try to make the man laugh.', 'Like the young man very much.', 'Ask the young man to leave.', 'Want to talk with the young man.']",Ask the young man to leave.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:16.106213,It moved fast up to the top floor.,[[-1.3980343 -1.5785755 -1.397293  -1.3299793]],middle8248.txt,race,What happened to the lift?,I live on the twelfth floor of a building. One afternoon I was coming home from a friend's,"['It had a fire accident.', 'It stopped half way.', 'It was turned off by the writer.', 'It moved fast up to the top floor.']",It stopped half way.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:23.057066,clearer and clearer.,[[-1.9295138 -1.9361733 -2.0235753 -1.8572527]],middle8248.txt,race,"As the situation went on , the writer became   _   .",I live on the twelfth floor of a building. One afternoon I was coming home from a friend's,"['more and more sacred.', 'calmer and calmer.', 'more and more bored.', 'clearer and clearer.']",more and more sacred.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:30.182367,The building was on fire.,[[-0.19624382 -0.43361968  0.03514063 -0.12818885]],middle8248.txt,race,Why did a bell ring from far away.,I live on the twelfth floor of a building. One afternoon I was coming home from a friend's,"['The lift was to start again.', 'The repair worker rang the lift alarm.', 'The building was on fire.', 'the writer pressed the lift alarm bell.']",the writer pressed the lift alarm bell.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:36.886135,The writer's friend.,[[-1.8969123 -1.8568918 -1.9157239 -1.9933127]],middle8248.txt,race,Who most probably made the lift move again and go down to the ground to the ground floor?,I live on the twelfth floor of a building. One afternoon I was coming home from a friend's,"['The writer.', ""The writer's friend."", 'The man.', ""The writer's father.""]",The man.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:43.809829,escaped from a fire accident,[[-1.7527634 -1.94385   -2.1329687 -1.9422218]],middle8248.txt,race,"After reading the paper, the writer realized that he/she had    _   .",I live on the twelfth floor of a building. One afternoon I was coming home from a friend's,"['escaped from a fire accident', 'made a silly mistake.', 'visited a dishonest friend', 'pressed a wrong button.']",made a silly mistake.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:50.302343,By buying things for his father's workmates.,[[0.54041296 0.6613223  0.7894646  0.574869  ]],middle669.txt,race,How did the writer make a little pocket money?,"When I was a kid, my dad worked in a shop in the center of our town. Sometimes, I went to ","['By asking his father to give him.', ""By stealing other's money."", ""By buying things for his father's workmates."", 'By asking in the street.']",By buying things for his father's workmates.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:32:56.097535,He was selling roses.,[[0.9875085  0.7828432  0.85037565 0.84191114]],middle669.txt,race,What was the old man doing when I saw him?,"When I was a kid, my dad worked in a shop in the center of our town. Sometimes, I went to ","['He was selling roses.', 'He was walking in the street.', 'He was talking to the writer.', 'He was smelling a rose.']",He was smelling a rose.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:02.026651,When he was a kid.,[[0.6717333 0.6679847 0.4451809 0.5244844]],middle669.txt,race,When did the writer have interest out of his family?,"When I was a kid, my dad worked in a shop in the center of our town. Sometimes, I went to ","['When he was a kid.', 'When he met the old man with rose.', 'When he went to school.', 'When he went to work.']",When he met the old man with rose.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:08.917964,"If you meet an old man with a rose in the street, then you'll have interest in your life.",[[0.03029048 0.0737496  0.25274682 0.14413273]],middle669.txt,race,What is the main idea of this passage?,"When I was a kid, my dad worked in a shop in the center of our town. Sometimes, I went to ","['If you care about others on your road of life, then you are having your life itself.', 'If you care about others on your road of life, then you are missing your life itself.', ""If you meet an old man with a rose in the street, then you'll have interest in your life."", 'If you have interest in others, then you are having your life itself.']","If you care about others on your road of life, then you are having your life itself."
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:12.668944,all dogs are as wild as they were many years ago,[[ 0.03113002  0.3125081  -0.2607422   0.10906774]],middle625.txt,race,"From this passage, we know that   _  .",Dogs are friends of man. They work for us. They hunt with us. They also play with us. But ,"['all the animals have the same ancestor', 'all dogs are as wild as they were many years ago', 'man has helped change dogs', 'animals never change']",man has helped change dogs
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:16.003756,All the above.,[[0.87038094 0.90911514 1.0062771  2.247586  ]],middle625.txt,race,What jobs can dogs do?,Dogs are friends of man. They work for us. They hunt with us. They also play with us. But ,"['Keep watching over sheep.', 'Hunt with man.', 'Pull heavy loads.', 'All the above.']",All the above.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:19.847659,man and dogs have the same ancestor,[[ 0.10692048 -0.18012327 -0.15951669 -0.05846012]],middle625.txt,race,The main idea of the whole story is that   _  .,Dogs are friends of man. They work for us. They hunt with us. They also play with us. But ,"['man and dogs have the same ancestor', ""all animals are too wild to be man's friends"", 'dogs and man have been friends for a long time', 'people like to keep foxes as pets because they are tamer']",dogs and man have been friends for a long time
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:23.073856,face,[[0.43344182 0.5427754  0.3548739  0.4149555 ]],middle5776.txt,race,Rim Seong Wan's  _  is different from four years ago.,Every girl dreams she could be the most beautiful in the world. Some girls went under the ,"['foot', 'face', 'hand', 'job']",face
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:26.129549,When she was 19.,[[-0.49714756 -0.45193082 -0.44276917 -0.6691168 ]],middle5776.txt,race,When did Rim Seong Wan do the operations?,Every girl dreams she could be the most beautiful in the world. Some girls went under the ,"['When she was 13.', 'When she was 17.', 'When she was 19.', 'When she was 23.']",When she was 17.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:29.320967,less,[[-0.82645476 -0.61898756 -0.27903515 -0.40253168]],middle5776.txt,race,Rim does  _  in the company after the operations.,Every girl dreams she could be the most beautiful in the world. Some girls went under the ,"['more quickly', 'more slowly', 'less', 'worse']",more quickly
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:33.079758,change our looks,[[-0.07163793 -1.0113     -0.21643811 -0.39287633]],middle5776.txt,race,The scientists advise   us to  _  .,Every girl dreams she could be the most beautiful in the world. Some girls went under the ,"['change our looks', 'change our clothes', 'change our jobs', 'adjust our minds']",adjust our minds
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:38.945179,is a place where people visit only in summer,[[0.14954048 0.814502   0.91504294 0.7651496 ]],middle2473.txt,race,"From the passage, we know the Summer Palace   _  .","During the last winter holiday, I went to China with my parents. The five-day trip left me","['has flowers only in summer', 'is worth visiting all the year round', 'is a place where people visit only in summer', 'is a place where many people ski in winter']",is worth visiting all the year round
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:44.907609,skiing,[[-0.4191681  -0.6795829   0.67233956  0.06635308]],middle2473.txt,race,The writer enjoyed   _   in Xiangshan.,"During the last winter holiday, I went to China with my parents. The five-day trip left me","['skating', 'swimming', 'skiing', 'board-skating']",skiing
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:51.014131,after the Spring Festival,[[-0.28230792 -0.03251714 -0.20145476 -0.5165624 ]],middle2473.txt,race,The five-day trip of Beijing was   _  .,"During the last winter holiday, I went to China with my parents. The five-day trip left me","[""during New Year's Day"", 'after the Spring Festival', 'on the Mid-Autumn Day', 'before the Spring Festival']",before the Spring Festival
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:33:57.613308,so they could get something freely from the hotel,[[-1.5257078  -0.46914178  0.9217969  -0.311193  ]],middle2473.txt,race,The foreigners were given a card each by the hotel   _  .,"During the last winter holiday, I went to China with my parents. The five-day trip left me","['so that they could easily find their hotel', 'in order to go shopping', 'so they could get something freely from the hotel', ""as the New Year's gift""]",so that they could easily find their hotel
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:04.156615,all of the above,[[-0.71807307 -0.3844337  -0.29454273  1.4318825 ]],middle2473.txt,race,"In the writer's eyes, Chinese people   _  .","During the last winter holiday, I went to China with my parents. The five-day trip left me","['are kind', 'are helpful', 'strictly kept the traffic rules', 'all of the above']",all of the above
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:11.922661,why we smile when we see someone else smile,[[2.936944  2.9754722 3.043326  2.862317 ]],middle5205.txt,race,Mirror neurons can explain   _  .,Do you know how it is when you see someone yawn   and you start yawning too? Or how hard i,"['why we cry when we are hurt', 'why we cough when we catch a cold', 'why we smile when we see someone else smile', 'why we yawn when we see someone else get up late']",why we smile when we see someone else smile
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:19.390799,relate to human behavior and communication,[[3.1428595 2.9026854 3.0565488 2.767904 ]],middle5205.txt,race,We can learn from the passage that mirror neurons   _  .,Do you know how it is when you see someone yawn   and you start yawning too? Or how hard i,"['relate to human behavior and communication', 'decide our knowledge and language abilities', 'result in bad behavior and social disorders', 'control human actions and appearances']",relate to human behavior and communication
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:27.178663,Functions of mirror neurons.,[[2.3203866 2.3496478 2.3533146 2.4126003]],middle5205.txt,race,What is the passage mainly about?,Do you know how it is when you see someone yawn   and you start yawning too? Or how hard i,"['Ways to find mirror neurons.', 'Problems of mirror neurons.', 'Discovery of mirror neurons.', 'Functions of mirror neurons.']",Functions of mirror neurons.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:33.840606,To please the goddess of the moon.,[[1.9537725 2.442282  2.4029953 2.9456594]],middle4178.txt,race,Why did the ancient Greeks arrange something special for birthdays?,"When a cake is brought to the table at a birthday party, it is usually decorated with cand","['To make their dreams come true.', ""To celebrate a person's birthday."", 'To protect themselves from evil spirits.', 'To please the goddess of the moon.']",To please the goddess of the moon.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:41.349876,The blowing out of candles represented one's prayers to the god.,[[3.0452785 3.1793425 3.0642517 3.15931  ]],middle4178.txt,race,What is the tradition of lighting candles for birthdays like in Europe?,"When a cake is brought to the table at a birthday party, it is usually decorated with cand","[""The candles were always kept burning all day on a person's birthday."", ""The blowing out of candles represented one's prayers to the god."", 'Some cultures believe it is right to blow out the candles before the evening meal.', 'The Europeans sometimes keep burning the candles all day just as a celebration. [:Zxxk.Com]']",The blowing out of candles represented one's prayers to the god.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:44.574227,13,[[-0.5559383 -0.4910068 -0.8974932 -0.7938104]],middle2841.txt,race,_   girls are in Class 18 .,"Hi , I'm tina . This is a photo of Class 18 . This class has twenty-five students ,twelve ","['12', '13', '24', '25']",12
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:47.578882,sports,[[ 0.3016793   0.16740584 -0.54279447 -0.16784203]],middle2841.txt,race,Bruce likes   _,"Hi , I'm tina . This is a photo of Class 18 . This class has twenty-five students ,twelve ","['sports', 'English', 'music', 'white']",sports
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:50.770044,Amy,[[1.3610455 1.3842666 1.3384254 1.329761 ]],middle2841.txt,race,_   and Bob are in a family .,"Hi , I'm tina . This is a photo of Class 18 . This class has twenty-five students ,twelve ","['Jerry', 'Amy', 'Bruce', 'Tina']",Amy
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:53.922774,card number,[[0.9951724  0.98634607 0.1761201  0.5706016 ]],middle2841.txt,race,Jerry's   _   is 0543-3617625 .,"Hi , I'm tina . This is a photo of Class 18 . This class has twenty-five students ,twelve ","['card number', 'telephone number .', 'bus number', 'schoolcard number']",telephone number .
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:34:59.519710,Butter,[[-0.7190178  -0.6060242  -0.91998243 -0.6748031 ]],middle3775.txt,race,What is served before you order?,"In the USA, people prefer waiting for a table to sitting with people they don't know. If y","['Bread', 'Butter', 'Colder water', 'Coffee']",Colder water
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:35:05.263421,They will take the food home.,[[0.34738874 0.45642596 0.20698768 0.31708616]],middle3775.txt,race,"What do American people mean by asking for a ""doggie bag""?","In the USA, people prefer waiting for a table to sitting with people they don't know. If y","['They will leave the food on the table.', 'They will take the food home.', 'They will give the food to a dog.', 'They will share the food with friends.']",They will take the food home.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:35:10.859405,a big lunch on Sunday,[[-0.7902203  -0.70688826 -0.8113409  -0.9717315 ]],middle3775.txt,race,"""Sunday dinner""in this passage is  _  .","In the USA, people prefer waiting for a table to sitting with people they don't know. If y","['a big supper on Sunday', 'a big lunch on Sunday', 'a big lunch on the weekends', 'a big dinner every day']",a big lunch on the weekends
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:35:17.054553,$18.,[[1.6236393 1.5797014 1.4984087 1.6857489]],middle3775.txt,race,"If you spend $80 on your meal,you will probably leave a tip of  _  for the waiter.?","In the USA, people prefer waiting for a table to sitting with people they don't know. If y","['$12.', '$30.', '$50.', '$18.']",$12.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:35:23.953701,Ways of sitting with people you don't know.,[[-0.5384143   0.17411298 -0.7929656  -0.73007625]],middle3775.txt,race,What does the passage mainly want to tell us ?,"In the USA, people prefer waiting for a table to sitting with people they don't know. If y","['Rules for US bars and restaurants.', ""Ways of sitting with people you don't know."", 'Doggie bags for keeping food for yourselves .', 'Dinner customs in the US restaurants.']",Dinner customs in the US restaurants.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:35:31.824334,having lessons on it,[[-0.6948006  -1.0032623  -0.5445673  -0.74061775]],middle2165.txt,race,You can learn to swim by  _  .,"Can you swim? Do you like swimming? Yes? Well, how can you learn to swim? I think the best","['reading books about it', 'looking at others swimming', 'having lessons on it', 'going into the water and learning']",going into the water and learning
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:35:39.337941,A and B,[[-0.6508805 -0.9766541 -1.1651403 -0.4777637]],middle2165.txt,race,We should learn English by   _  .,"Can you swim? Do you like swimming? Yes? Well, how can you learn to swim? I think the best","['listening and speaking', 'reading and writing', 'swimming', 'A and B']",A and B
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:35:46.581002,Study hard.,[[-0.1341896  -0.02891302 -0.1343751  -0.25785995]],middle2165.txt,race,What will you do with mistakes when you speak?,"Can you swim? Do you like swimming? Yes? Well, how can you learn to swim? I think the best","[""Don't make mistakes."", 'Study hard.', ""Don't be afraid."", 'Try not to speak English.']",Don't be afraid.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:35:54.913767,Reading and writing.,[[-0.22646421 -0.15524846 -0.21153212 -0.1950379 ]],middle2165.txt,race,What's more important for senior school students?,"Can you swim? Do you like swimming? Yes? Well, how can you learn to swim? I think the best","['Listening.', 'Reading and writing.', 'Speaking.', 'Learning.']",Reading and writing.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:03.637762,Practice makes perfect.,[[-0.8789747 -1.4389546 -0.7966607 -0.9450544]],middle2165.txt,race,Which of the following is NOT true according to the passage?,"Can you swim? Do you like swimming? Yes? Well, how can you learn to swim? I think the best","[""It's easier to do than to say."", 'Failure is the mother of success.', 'Practice makes perfect.', 'All things are difficult before they are easy.']",It's easier to do than to say.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:08.027514,cook,[[0.11511827 0.27017283 0.40304255 0.21011013]],middle2079.txt,race,Sophie wants to be a  _  .,Sophie is a middle school student. Her mother is a dentist and her father is a writer. Sop,"['teacher', 'writer', 'cook', 'dentist']",cook
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:12.619623,she didn't begin to make her cake,[[-0.7804046  -0.19978458 -0.43722457 -0.469024  ]],middle2079.txt,race,Sophie began to panic because  _  .,Sophie is a middle school student. Her mother is a dentist and her father is a writer. Sop,"['she was too tired', ""she didn't begin to make her cake"", ""she didn't have money"", 'her cake tasted bad']",she didn't begin to make her cake
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:17.133061,$15,[[-1.7453245 -1.7401798 -1.7190235 -1.7293121]],middle2079.txt,race,Sophie spent  _  on the chocolate cake.,Sophie is a middle school student. Her mother is a dentist and her father is a writer. Sop,"['$5', '$10', '$15', '$50']",$50
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:20.456862,He likes playing cards.,[[-1.7635391 -2.2445598 -2.7385092 -2.659304 ]],middle7284.txt,race,What does Mr. Smith like doing?,Mr. Smith likes playing cards at night and goes to bed very late. He often oversleeps . Mr,"['He likes playing cards.', 'He likes playing ball games.', 'He likes fighting.', 'He likes writing letter.']",He likes playing cards.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:23.640406,He goes to bed late.,[[-3.53864   -2.0410337 -1.8425242 -1.9006138]],middle7284.txt,race,Why does Mr. Smith oversleep?,Mr. Smith likes playing cards at night and goes to bed very late. He often oversleeps . Mr,"['He works very hard.', ""He can't sleep at night."", 'He goes to bed late.', 'He watches TV too late.']",He goes to bed late.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:26.868163,Because they are both late.,[[-1.7195829  -1.8987998  -0.86888015 -2.2012582 ]],middle7284.txt,race,Why don't they speak to each other?,Mr. Smith likes playing cards at night and goes to bed very late. He often oversleeps . Mr,"['Because Mr. Smith is ill.', 'Because they have a big fight.', 'Because they are both late.', ""Because they don't have dinner.""]",Because they have a big fight.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:30.392275,He gets up at 10 o'clock.,[[-2.2000074 -2.2890782 -2.2578385 -2.1619391]],middle7284.txt,race,What time does Mr. Smith get up the next morning?,Mr. Smith likes playing cards at night and goes to bed very late. He often oversleeps . Mr,"[""He gets up at 8 o'clock."", ""He gets up at 9 o'clock."", ""He gets up at 7 o'clock."", ""He gets up at 10 o'clock.""]",He gets up at 9 o'clock.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:33.739593,"It says ""Call me at 9 o'clock in the morning"".",[[-1.8906734 -2.3472934 -2.1170535 -2.4952087]],middle7284.txt,race,What does Mrs. Smith's paper say?,Mr. Smith likes playing cards at night and goes to bed very late. He often oversleeps . Mr,"['It says ""Call me at 9 o\'clock in the morning"".', 'It says ""Don\'t be late"".', 'It says ""Get up,please', 'It says ""It\'s 7 o\'clock. Get up"".']","It says ""It's 7 o'clock. Get up""."
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:39.679054,A wooden bowl.,[[-0.8590851  -0.90073776 -0.9882755  -0.9481418 ]],middle4896.txt,race,What kind of bowl did Jack's father own?,Jack was a carpenter . He was living in a village. His mother died a long time ago. His ag,"['A wooden bowl.', 'An earthen bowl.', 'A golden bowl.', 'A plastic bowl.']",An earthen bowl.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:45.427521,Because the food in it appeared to be much.,[[-1.9348822 -0.3849461 -1.1210146 -0.287251 ]],middle4896.txt,race,Why did Jack give his father a small bowl to have dinner?,Jack was a carpenter . He was living in a village. His mother died a long time ago. His ag,"['Because it was expensive.', ""Because it wasn't easy to break."", 'Because his father liked the bowl.', 'Because the food in it appeared to be much.']",Because the food in it appeared to be much.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:51.203066,To teach his father a lesson.,[[0.418365   0.19998431 0.3587222  0.45015293]],middle4896.txt,race,What's the true reason of Mike's making a wooden bowl?,Jack was a carpenter . He was living in a village. His mother died a long time ago. His ag,"['To make a better bowl for his grandfather.', 'To learn the skills of a carpenter.', 'To prepare a bowl for his father.', 'To teach his father a lesson.']",To teach his father a lesson.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:57.014847,A wooden bowl,[[-1.1503718 -1.1207334 -1.1240048 -1.2923195]],middle4896.txt,race,What's the title of the passage?,Jack was a carpenter . He was living in a village. His mother died a long time ago. His ag,"['Two broken bowls', 'A wooden bowl', 'A little grandson', 'A poor old man']",A wooden bowl
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:36:58.483778,large,[[-3.3876634 -3.6308427 -3.192055  -3.2246873]],middle93.txt,race,Some ants in America can be very   _  .,There are many kinds of ants in America. One kind is very strong. People are afraid of it.,"['heavy', 'strong', 'large', 'thin']",strong
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:37:00.084302,one kind of ant,[[1.2234334  0.75004226 0.7429578  0.58269066]],middle93.txt,race,People and animals are afraid of   _   in America.,There are many kinds of ants in America. One kind is very strong. People are afraid of it.,"['one kind of ant', 'all kinds of ants', 'small ants', 'large ants.']",one kind of ant
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:37:01.722745,they can even kill people,[[-1.4022563 -1.5833752 -2.2025476 -1.2494626]],middle93.txt,race,People have to get away from the ants because   _  .,There are many kinds of ants in America. One kind is very strong. People are afraid of it.,"['they can eat and kill elephants', 'they can also eat wood houses', 'they go in large groups', 'they can even kill people']",they can even kill people
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:37:03.625472,They can be killed and eaten up by the ants.,[[-0.3770191  -0.19864637  0.2544257  -0.1375044 ]],middle93.txt,race,Where are the insects or the snakes after the ants pass through?,There are many kinds of ants in America. One kind is very strong. People are afraid of it.,"['They hide themselves under the ground.', 'They have moved to other places before the ants come.', 'They can be killed and eaten up by the ants.', 'They were killed by people.']",They can be killed and eaten up by the ants.
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:37:05.301125,Ants,[[-1.7874212 -1.7927362 -1.8486729 -1.8042905]],middle93.txt,race,Which is the best title for the story?,There are many kinds of ants in America. One kind is very strong. People are afraid of it.,"['Ants', 'American Ants', 'A strong Ant', 'Animals']",A strong Ant
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:37:08.052762,1993,[[2.293278  1.9311166 1.7075299 2.0688415]],middle2564.txt,race,George Parker was born in   _  .,"Hello, George Parker is my name. I was born in 1995. I'm an American boy. Now let me tell ","['1993', '1994', '1995', '1996']",1995
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:37:10.760489,plays football,[[ 0.1873815   0.00861347  1.4211607  -1.5004404 ]],middle2564.txt,race,George often   _  with his friends after school.,"Hello, George Parker is my name. I was born in 1995. I'm an American boy. Now let me tell ","['watches a film', 'plays computer games', 'plays football', 'plays tennis']",plays football
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:37:13.415697,on Friday,[[1.8199165 1.7319694 2.3072727 2.0779316]],middle2564.txt,race,George helps children with their dancing  _  .,"Hello, George Parker is my name. I was born in 1995. I'm an American boy. Now let me tell ","['every day', 'on Monday', 'on Friday', 'on the weekend']",on the weekend
multiple-choice,bert-base-uncased,race,onnx,2023-01-23 23:37:16.234849,George's after-school life.,[[0.5266784  1.2163563  0.19864297 1.0953909 ]],middle2564.txt,race,What's the best title for the passage?,"Hello, George Parker is my name. I was born in 1995. I'm an American boy. Now let me tell ","['An American boy.', ""George's after-school life."", ""George's weekends."", ""George's favorite sports.""]",George's after-school life.
