skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:15:56.591763,not enough information,[[-4.611842   -6.382595   -5.193527   -0.07337857]],u164_3,quail,Why did the person sell meat and chocolate pralines?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['to raise money for a class trip', ""to make money for her father's store"", 'to make lunch money', 'not enough information']",to raise money for a class trip
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:00.396878,She is traumatized by this event,[[0.6470946 3.3574042 4.210431  5.3302283]],u164_4,quail,What is probably true about the main character?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['not enough information', 'She is afraid this could happen agan', 'She will never forget this event', 'She is traumatized by this event']",She is traumatized by this event
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:04.760644,She is much more aware of her surroundings,[[0.6801643  0.06572855 2.616813   4.1713266 ]],u164_5,quail,"After this incident, what has changed for the main character?","I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['She is afriad', 'not enough information', 'She is much more cautious about going out at night', 'She is much more aware of her surroundings']",She is much more cautious about going out at night
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:09.633555,not enough information,[[-4.9807034  -3.257237   -4.344637    0.28208292]],u164_6,quail,When did the main character participate in the sale?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['Before going to the amusement park', 'After school', 'At night', 'not enough information']",Before going to the amusement park
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:14.674379,not enough information,[[-4.7996516  1.0895556 -2.8569684 -5.027061 ]],u164_7,quail,Who kissed the main character?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['A man', 'not enough information', 'A stranger', 'A classmate']",A man
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:19.232173,She remembers it even today,[[0.30966407 1.2588713  3.517033   0.3925284 ]],u164_8,quail,How does the main character feel about this incident?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['She is afraid', 'She is terrified', 'She remembers it even today', 'not enough information']",She is terrified
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:23.425946,not enough information,[[ 0.6642179 -6.858268  -7.420326  -7.4467306]],u164_9,quail,Where did the main character plan to go?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['not enough information', 'The gym', 'The amusement park', 'The cafeteria']",The amusement park
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:27.374384,not enough information,[[-3.361229   1.0439019 -5.3779016 -7.825898 ]],u164_10,quail,Who is the man in this story?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['A stranger', 'not enough information', 'A classmate', 'A parent of another student']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:31.256037,not enough information,[[ 0.13163081 -7.9673796  -1.2156053  -6.7760143 ]],u164_11,quail,Who was worried about raising money for the outing of the elementary school?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['not enough information', ""the student's brother"", 'The student', ""The student's sister""]",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:35.054634,not enough information,[[ 0.1107446 -3.4516582 -2.7315962 -7.147807 ]],u164_12,quail,What happened to the person who kissed the girl in the story?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['not enough information', 'He got away with the sexual advances', 'he kept walking there each night and kissed her nightly', 'he got arrested']",He got away with the sexual advances
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:38.764428,not enough information,[[ 0.2042581 -6.7656527 -7.9427853 -2.9026031]],u164_13,quail,Who felt like a drama queen in the story?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['not enough information', ""the person's mother"", ""the person's father"", 'the person who went to school']",the person who went to school
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:42.571190,not enough information,[[-7.320869   -6.583885   -0.4062447  -0.16186221]],u164_14,quail,How long did the man kiss the girl in the story?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['10 hours', '3 hours', 'about 10 minutes or less', 'not enough information']",about 10 minutes or less
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:46.219180,not enough information,[[-6.638986   0.6486155 -4.377894  -8.003276 ]],u164_15,quail,When did the person have to sell items?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['before the class trip', 'not enough information', 'after the class trip', ""after the other class' graduation""]",before the class trip
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:49.871512,They needed a break,[[0.86039305 0.17900498 4.7939234  4.2367907 ]],u164_16,quail,Why was the main character walking at night?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['not enough information', 'They were stressed', 'They needed a break', 'To clear their thoughts']",To clear their thoughts
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:53.622667,worried,[[0.74339986 0.2517355  1.9929174  0.28098023]],u164_17,quail,The person writing the story probably feels how when the person walks past her in the dark night?,"I’m going to be a drama queen here, and tell you of an incident that occured at the start ","['happy', 'excited', 'worried', 'not enough information']",worried
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:16:58.469776,It is quiet and peaceful,[[4.6346164 5.9208755 6.1514196 6.374653 ]],u165_0,quail,What is probably true about the author's home?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', 'It is messy and chaotic', 'It is noisy and full of people', 'It is quiet and peaceful']",It is quiet and peaceful
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:03.745391,a hard worker,[[5.6143565 4.666956  5.6823416 5.7255306]],u165_1,quail,How do others probably feel the author can be described?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['unintelligent and lazy', 'not enough information', 'not very dedicated to work', 'a hard worker']",a hard worker
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:08.828079,roomy,[[4.6475635 6.36539   5.435771  5.781851 ]],u165_2,quail,What size motel room does the author probably get?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', 'roomy', 'small', 'medium sized']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:13.855249,continues to live in the country,[[4.8167257 7.431281  7.242421  6.8886666]],u165_3,quail,"After the story, the author probably:",I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', 'continues to live in the country', 'moves closer to her work in the city', 'moves to a nearby town']",continues to live in the country
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:19.172218,The analyst likes group projects,[[4.7035027 7.1739607 7.1600842 7.1151443]],u165_4,quail,What is probably true about the analyst?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', 'The analyst likes group projects', 'The analyst wants to move to the city upon retirement', 'The analyst likes to work on projects alone']",The analyst likes to work on projects alone
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:24.380962,somewhere quiet,[[6.6058044 6.963123  4.691477  6.7828684]],u165_5,quail,Where does the author prefer to work?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['somewhere noisy', 'somewhere quiet', 'not enough information', 'somewhere busy']",somewhere quiet
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:29.590452,the person who lives in the country,[[7.3195133 7.1253004 4.9196453 7.198341 ]],u165_6,quail,Who works as an analyst?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['the person who lives in the country', 'the person who lives in the suburbs', 'not enough information', 'the person who lives in the city']",the person who lives in the country
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:34.647412,Calls lots of people to talk for hours,[[5.416977  5.424544  4.6398597 5.1960535]],u165_7,quail,What does the analyst do when he or she returns home from the city?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['Enjoys walks in nature', 'Calls lots of people to talk for hours', 'not enough information', 'has big parties with friends']",Enjoys walks in nature
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:39.603150,before 3 am,[[4.589176 5.235451 3.767887 3.423802]],u165_8,quail,When does the person get to work in the city?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', 'before 3 am', 'after 5:30 am', 'after 4:30 am']",after 5:30 am
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:44.665867,their friends,[[6.76812   6.8121495 4.6981626 6.649582 ]],u165_9,quail,Who does the author love very much?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['the motel staff', 'their friends', 'not enough information', 'their co-workers']",their friends
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:49.653842,about 3 hours,[[4.094615  4.211405  4.337182  4.6001487]],u165_10,quail,How long does it take for the person to walk to his nearest neighbor's house?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', 'About 10 minutes', 'about 2 hours', 'about 3 hours']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:17:55.472782,The person likes nature,[[4.6892867 6.455806  6.544278  6.837822 ]],u165_11,quail,Why does the analyst live in the country?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', 'the person likes being with lots of sheep', 'the person likes being with people', 'The person likes nature']",The person likes nature
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:00.724117,a few weeks,[[5.6198683 5.7055326 5.684266  4.5773044]],u165_12,quail,How long do the author's friends probably stay over?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['a few months', 'a few weeks', 'a couple of days at most', 'not enough information']",a couple of days at most
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:05.635537,drive,[[5.5238714 5.7867937 5.5464535 4.649017 ]],u165_13,quail,What did the analyst do to get to the city?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['take a bus', 'drive', 'take a train', 'not enough information']",drive
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:10.724072,so she can get a good room,[[4.946246  4.5888824 5.2740245 5.680238 ]],u165_14,quail,Why does the author make sure to get to the motel early?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', ""so she doesn't get stuck in traffic"", ""so she doesn't have to talk to people"", 'so she can get a good room']",so she doesn't get stuck in traffic
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:15.562410,While the city is getting busier,[[4.9085026 7.0433226 6.8876433 7.2757225]],u165_15,quail,She gets to the motel:,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', 'After the city gets busy', 'Before the city gets busy', 'While the city is getting busier']",Before the city gets busy
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:20.452429,all his or her life,[[5.2180734 5.1821404 6.216138  4.0596147]],u165_16,quail,How long will the person remain living in the country?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['not enough information', '2 months', 'all his or her life', '1 year']",all his or her life
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:25.160267,It is great to visit,[[6.4604697 4.485609  6.2740574 6.4182644]],u165_17,quail,The analyst probably believes what about the city?,I am an introvert who absolutely loves the nature and animals. As I can easily be for days,"['It is great to visit', 'not enough information', 'it is too crowded', 'It is a wonderful place to be with people']",it is too crowded
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:29.599324,The author,[[-0.01865328  1.4826944  -0.31289953  1.0718644 ]],u166_0,quail,Who entered the wrong classroom?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['The teacher', 'The author', 'not enough information', 'The sister']",The author
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:34.307393,"He was tired, slept on the way to school, and could not wake up.",[[ 1.389576    0.70952106  0.5824356  -0.6898823 ]],u166_1,quail,Why was the author sleepy?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['He was tired, slept on the way to school, and could not wake up.', 'He stayed up too late the night before doing homework.', 'He was just a sleepyhead.', 'not enough information']","He was tired, slept on the way to school, and could not wake up."
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:38.880580,After he washed his face,[[-0.415688   2.1238291  2.390419   1.7316086]],u166_2,quail,The author entered the wrong classroom,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['not enough information', 'Before he washed his face', 'After he washed his face', 'When he arrived at school']",After he washed his face
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:43.947797,something dry,[[-0.08139095 -0.44036388 -0.12346004  0.18441856]],u166_3,quail,What did the author put on their face?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['something hard', 'not enough information', 'something wet', 'something dry']",something wet
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:48.937025,The teacher thinks he does not get enough sleep,[[ 0.36101234  0.9977474   0.40333158 -0.8511702 ]],u166_4,quail,The author probably believes that,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['the Principal wants to kick him out of school', 'The teacher thinks he does not get enough sleep', 'the students think he is stupid', 'not enough information']",The teacher thinks he does not get enough sleep
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:54.037050,The student whose seat it was,[[ 0.04642525  0.01240506 -1.0260457  -1.6618474 ]],u166_5,quail,Who didn't move from the chair when the author came back?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['The student whose seat it was', 'not enough information', 'the teacher', 'their grandpa']",The student whose seat it was
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:18:58.885696,finished his math problems,[[-0.546793   -1.0162272  -0.12718384 -0.31761158]],u166_6,quail,What did the author do when he arrived at school?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['talked to a friend', 'slept in his desk', 'finished his math problems', 'not enough information']",slept in his desk
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:03.809658,He came to school sleepy the next day,[[ 0.36060363  0.5505594  -0.51433766  0.4042498 ]],u166_7,quail,What is probably true about the author?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['He went home and did not go back to class', 'He came to school sleepy the next day', 'not enough information', 'He would feel refreshed at the end of the school day']",He came to school sleepy the next day
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:09.060622,The embarrassment caused them to leave school,[[-0.51433766  0.16893873  0.5260614   0.08915996]],u166_8,quail,What is probably true about the author?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['not enough information', 'The embarrassment bothered them very much', 'The embarrassment caused them to leave school', ""The embarrassment didn't bother them very much""]",The embarrassment didn't bother them very much
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:14.061875,not enough information,[[-0.50134075 -2.1377711  -1.3450451  -0.39272866]],u166_9,quail,Where was the author's actual class?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['across the hall', 'next door', 'a few doors down', 'not enough information']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:18.762468,after sitting down in the chair in the classroom,[[ 0.6744008  0.9223318 -0.8695703  0.9288783]],u166_10,quail,The author fell asleep:,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['on the way to the classroom', 'before sitting down in the classroom chair', 'not enough information', 'after sitting down in the chair in the classroom']",after sitting down in the chair in the classroom
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:23.570884,because they woke up so early,[[ 0.5722934  0.6209371  0.5306652 -0.5327797]],u166_11,quail,Why was the author so sleepy?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['because it was a 45 minute drive', 'because they woke up so early', 'because they woke up so late', 'not enough information']",because they woke up so early
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:28.606766,less than 30 minutes,[[ 0.38608593 -0.28890586 -0.22060876 -0.07222203]],u166_12,quail,How long was the author probably in the class?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['less than 30 minutes', 'not enough information', 'several hours', 'less than a minute']",less than 30 minutes
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:33.441907,The author is a great student,[[-0.677675    0.67674685  0.85217553  0.9972578 ]],u166_13,quail,The teacher probably thinks that:,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['not enough information', 'The author is not a very good student', 'The author gets too much sleep', 'The author is a great student']",The author is not a very good student
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:38.300812,calls his mum to come get him,[[ 0.20918252 -0.36759257  0.79840183  0.34055734]],u166_14,quail,After the end of the story the student probably,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['goes back to class', 'not enough information', 'calls his mum to come get him', 'goes to the school cafeteria for art class']",goes back to class
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:43.320958,a half hour,[[-0.5300992   0.5766835   0.7742682   0.05629117]],u166_15,quail,How long did the author sleep in class,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['not enough information', '5 minutes', 'a half hour', 'an hour']",5 minutes
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:48.586031,gets up even earlier,[[-0.3528824  -0.1839642  -0.2529295  -0.08365732]],u166_16,quail,"After the end of the story, the author probably:","This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['stays up even later', 'makes sure to get enough sleep', 'not enough information', 'gets up even earlier']",makes sure to get enough sleep
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:53.796229,The teacher,[[-0.7570213  -0.46793878 -1.1654949  -0.5613417 ]],u166_17,quail,Who thought this event was funny?,"This happened in my 2nd-Grade Primary school.
We used to live in country side and will tak","['The students', 'The teacher', 'No one', 'not enough information']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:19:59.397017,not enough information,[[-0.38707426  0.22787368 -0.389942   -0.22035162]],u167_0,quail,What is probably true about the writer?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['He wants people to solve their own problems', 'not enough information', 'He likes people', ""He thinks his customers can't be trusted""]",He likes people
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:04.585321,not enough information,[[-1.1270452  -1.0834355  -1.2729694   0.12529476]],u167_1,quail,Who is the narrator?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","[""Someone who doesn't know how to work with computers."", 'Someone who helps people with computer issues.', 'Someone who hates their job.', 'not enough information']",Someone who helps people with computer issues.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:09.496328,not enough information,[[-0.33856544 -0.4031381   0.239119   -0.21867114]],u167_2,quail,What is probably true about the narrator?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['The narrator hates working with computers.', 'The narrator likes to work with computers.', 'not enough information', 'The narrator knows nothing about computers.']",The narrator likes to work with computers.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:14.294446,not enough information,[[0.9927838  0.9148009  0.96209687 0.84352785]],u167_3,quail,When did a friend buy a keyboard and mouse?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['not enough information', 'before buying the CPU', 'after buying the CPU', 'while buying the CPU']",before buying the CPU
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:19.289586,not enough information,[[1.366252   0.8641318  0.79522955 0.8654944 ]],u167_4,quail,Why wouldn't a ripped audio CD play for a customer?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['not enough information', 'Because they had the wrong encoder', 'Because they had only ripped CDA files', 'Because they had no disk drive']",Because they had only ripped CDA files
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:25.375556,not enough information,[[-0.57389516 -0.30030695 -0.8124025   0.03891499]],u167_5,quail,Who sent some screen captures?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['A friend', 'A customer', 'a help desk technician', 'not enough information']",A customer
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:30.809460,not enough information,[[0.8301271  0.30166695 1.5271558  0.99505997]],u167_6,quail,How long did it take the client to send digital photos printed in paper through fax?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['30 minutes', '1 week', 'not enough information', '24 hours']",30 minutes
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:36.040570,not enough information,[[0.88072777 0.70223546 1.3539416  1.1493897 ]],u167_7,quail,What did the writer think was the hardest help desk task?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['Uninstalling toolbars', 'Fighting viruses', 'not enough information', 'Fixing disk problems']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:41.039048,not enough information,[[1.1672937 0.6578002 0.9837308 0.8949399]],u167_8,quail,The narrator asked for the client to send screen captures:,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['not enough information', 'before the client faxed digital photos printed in paper', 'after the client faxed digital photos printed in paper', 'before the client said they needed help to fix an issue']",before the client faxed digital photos printed in paper
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:45.899539,not enough information,[[-0.29093525 -0.32604352  0.20476604 -0.2763136 ]],u167_9,quail,The narrator's friends probably believe that:,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['the narrator is good with computers', 'the narrator does not understand computers', 'not enough information', ""the narrator can't help them with their computer""]",the narrator is good with computers
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:50.827455,not enough information,[[0.5942019 1.3670762 0.7575504 0.7069809]],u167_10,quail,How long did the writer probably work at the help desk?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['For less than a month', 'not enough information', 'For just a day', 'For at least a year']",For at least a year
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:20:55.653055,not enough information,[[0.9315542 1.0415236 1.0810361 1.4231687]],u167_11,quail,"After the end of this story, the writer is probably:","Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['Working in technology', 'Ripping music CDs', 'Fixing cameras', 'not enough information']",Working in technology
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:00.403191,not enough information,[[-0.719925   -0.897891    0.05081227 -0.6652651 ]],u167_12,quail,What did a customer do?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['Break their computer', 'Install a different browser', 'not enough information', 'Fax a screen capture']",Fax a screen capture
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:05.262953,not enough information,[[1.56492   1.1075588 0.5330124 0.6227328]],u167_13,quail,What toolbars were on the friend's MS Internet Explorer?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['not enough information', 'Ask Jeeves', 'Yahoo', 'Google']",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:10.073805,hated working with computers,[[1.383662  1.389527  1.7468076 1.4656333]],u167_14,quail,"After the end of this story, the narrator probably:","Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['not enough information', 'refused to help other people with their computers', 'hated working with computers', 'helped another person with their computer']",helped another person with their computer
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:15.012769,not enough information,[[0.33236775 0.44731274 0.5123712  0.20050001]],u167_15,quail,Who faxed digital photos printed in paper?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['client', 'a good friend', 'not enough information', 'narrator']",client
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:20.157355,not enough information,[[0.9669285 1.0111494 1.1544904 0.8471376]],u167_16,quail,Why did the narrator think the client did an insane amount of work?,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['The client simply sent screen captures to the narrator.', 'The client took digital photos, printed them in paper, and then faxed them.', 'not enough information', 'The client did not take digital photos.']","The client took digital photos, printed them in paper, and then faxed them."
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:25.148092,not enough information,[[-0.34669024 -0.37036043 -0.44352347  0.16123267]],u167_17,quail,The writer believes that customer problems are:,"Reviewing other awesome answers, I remembered some funny and bizarre situations working wi","['Getting worse', 'Boring', 'Amusing', 'not enough information']",Amusing
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:30.572662,After the pipes burst the person knocked on the door and saw,[[2.5413823 2.5520566 1.1783541 3.2779596]],u168_0,quail,Why did the person know Karen was a hoarder?,"My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['The neighbor admitted it', 'The neighbor had junk outside the house', 'not enough information', 'After the pipes burst the person knocked on the door and saw']",After the pipes burst the person knocked on the door and saw
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:35.763323,four years,[[2.4748755 3.0269165 1.380223  1.1824172]],u168_1,quail,How long did it take to fix the AC leak?,"My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['a year', 'four years', 'a few days', 'not enough information']",a few days
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:41.070006,after the pipe burst,[[0.7318692 3.6130204 3.1683774 1.840275 ]],u168_2,quail,When did Karen say hello for the first time to the neighbor?,"My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['not enough information', 'after the pipe burst', 'before the pipe burst', 'when the pipe burst']",before the pipe burst
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:46.295683,Karen's Significant Other,[[-0.04214789  2.3903744  -4.7000594  -1.400436  ]],u168_3,quail,Who is Karen's younger roommate?,"My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['not enough information', ""Karen's Significant Other"", ""Karen's daughter"", ""Karen's younger sister""]",not enough information
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:51.446213,Keeps them in her apartment,[[0.75281763 2.9801629  2.6154811  2.7535834 ]],u168_4,quail,After the end of the story what does Karen do with her possessions?,"My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['not enough information', 'Keeps them in her apartment', 'donates them', 'Shares them with the neighbor']",Keeps them in her apartment
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:21:56.700200,next to a pile boxes and trash,[[2.3413956 2.648818  0.9652288 2.6196432]],u168_5,quail,Where did the narrator meet Karen's roommate the first time?,"My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['the stairwell', 'next to a pile boxes and trash', 'not enough information', ""Karen's apartment""]",the stairwell
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:22:01.795966,feel embarrassed about the narrator seeing her apartment and seek help.,[[2.2270398 3.1049342 2.6041727 0.7822418]],u168_6,quail,"After the story ends, Karen will probably:","My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['feel motivated to care for her dog more.', 'feel embarrassed about the narrator seeing her apartment and seek help.', 'continue to hoard.', 'not enough information']",continue to hoard.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:22:06.665898,She's very extroverted.,[[ 1.6134132  -0.04007056  1.8975033   2.0478737 ]],u168_7,quail,What is probably true about Karen?,"My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['She has good taste.', 'not enough information', ""She's very introverted."", ""She's very extroverted.""]",She's very introverted.
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:22:12.354980,She wants to donate them always,[[1.0451549 2.8655    2.1876428 2.6487222]],u168_8,quail,What does the person who lives upstairs think about possessions?,"My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['not enough information', 'She wants to donate them always', ""She can't part with them"", 'She wants to get rid of as much as possible']",She can't part with them
multiple-choice,roberta-base,quail,onnx_opt,2023-01-24 19:22:17.827538,not enough information,[[-1.1098895   0.31648642  0.08764166  0.17665654]],u168_9,quail,How long did it take for the person to go knock on Karen's door after the AC leak?,"My upstairs neighbor is a pleasant lady, we’ve been neighbors for 4 years now.
Her name is","['2 weeks', 'not enough information', 'within the hour', 'several days']",within the hour
